channelId,customUrl,title,description,country,viewCount,subscriberCount,videoCount,madeForkids,creationDate
UCXgf_p_h-Sgt3MK1TN_qdtQ,@aleasmr5633,Ale ASMR,"NEW ASMR Channel. 

Hoping to provide some sweet tingles!",n/a,91,7,2,n/a,2019-01-24T03:00:53Z
UCUCTjj78fh_5iGALOJx041A,@asmrisland8083,ASMR ISLAND 808,"Hello everyone. Sound, music and visuals are some of the things I enjoy and would like to share with everyone. I will be creating  different kind of content that involves sounds (ASMR), music and visuals that I find beautiful, deep and interesting. I hope you guys like it and please subscribe to keep up with upcoming videos. Thank you.",n/a,10435,36,14,n/a,2022-08-19T12:44:32.164485Z
UCpyprVsqWzwpKPVJTSMRbAA,@asmrluke7633,ASMR Luke,,n/a,477,12,4,n/a,2020-01-03T19:36:44.291446Z
UC5nfnVlOkjlkPq7nRx3V_lQ,@zuuasmr7754,ZUU ASMR,,n/a,1411,6880,4,False,2020-06-27T06:18:13.165675Z
UCrQvxPptQDu01PQWM03cu3A,@jlasmr,JL Asmr,"Welcome to my channel JL Asmr 💋 
I create YouTube shorts for those who want a quick fix of satisfying eating sounds & longer more relaxing videos for those who just want to sit back & listen or fall asleep to.
I would love to hear your ideas and suggestions, what should I try next?
I love all foods such as candy, fruit, vegetables, savory snacks, fast foods, anything really, I do love to try new foods too.

There are many people reposting my content, please don't post my content without my permission.
Thank you JL Asmr 💋
",US,9444,21,16,False,2023-01-08T13:24:51.25236Z
UC2T4Degs23asZCKVovSHzaw,@cumasmr726,cum asmr,,n/a,345,0,1,n/a,2021-12-16T07:35:31.838871Z
UC-CMKBfGIftNVw6-5XuwKrw,@oceaniaasmr1798,Oceania ASMR,"Oceania ASMR.
Rest. Relax. Sleep.
",n/a,49,20,1,n/a,2021-07-23T11:40:31.693925Z
UCpJtKXAOnYyPYcL8wKb17QQ,@asmruok9648,ASMR u ok?,,n/a,1874,27,7,n/a,2019-07-01T04:00:58Z
UCdnLSuux23f5wT6gT03wrRw,@rainbowcandyasmr6979,Rainbow Candy ASMR,"Thank for Your Love and Support !
",TH,125383,9720,5,False,2021-04-04T10:45:39.58303Z
UCcrOjQsaCL4OMiGnqYaXplQ,@asmrjohnfrank9136,asmr john frank,,n/a,92,3,2,n/a,2022-10-07T11:13:41.503441Z
UCzawB5L-JZe6o2jS2_qnNCg,@cyniminiasmr1796,cynimini ASMR,,n/a,0,918,0,n/a,2021-05-08T14:00:05.422947Z
UCubaBrzWrfNXqg2YLTugiwA,@asmrangel4610,ASMR Angel💜,Hi I am ASMR Angel I do ASMR obviously I don't show face but I hope you enjoy!!,n/a,177,11,4,n/a,2021-04-06T03:25:14.996172Z
UCdWqrzprL0vGYSkMbLwQRGw,@lestickasmrgaming,Le stick ASMR GAMING,,FR,3947,1050,2,n/a,2022-12-13T16:45:48.123258Z
UCRI_O9K1VhfPrYrLrrqnpfg,@jasmineasmr1982,Jasmine Asmr,*Hello everyone*,n/a,41,3,2,n/a,2022-02-08T12:27:11.758309Z
UCtQe82N2Nm2PDhy7GIi2EIg,@asmrnoir9735,ASMR Noir,,AU,173,0,1,n/a,2019-04-27T09:23:58Z
UCZzVHqWFv4EBRC5Xbid4eDw,@listenrelaxsleepasmr3056,"Listen, Relax & Sleep ASMR","Thanks for visiting our channel. Listen, Relax and Sleep ASMR is designed to help viewers relax and fall asleep by listening to soothing sounds of nature, rainfall, fire crackling, rain forests, ocean waves and occasionally, the sound of my voice. I’ve done a few voice overs. Previous gigs include an educational video game, Mrs. Winners, KFC, Pepsi, Coca-Cola, Reebok, Kmart, New York Life, a Sundance Film Festival documentary submission and TV/radio ads for a real estate investment course.

I launched channel this because I’ve become a fan of ASMR videos, which help me fall asleep (thank you Bob Ross). Maybe it's a ""happy accident"";D. If you have any suggestions for content, leave us a comment on one of our videos and we’ll see if we can accommodate your request. I hope you enjoy them. If so, like our videos and subscribe to the channel. Thanks!

 I hope you enjoy our videos, hit the like button and subscribe to our channel. Thanks and enjoy!",n/a,45,0,4,n/a,2022-01-08T23:24:00.012302Z
UC9CRBPFvVxE-yu3aNi2QtEQ,@asmremikoffujio7556,ASMR Emiko Ffujio,,n/a,0,15,0,n/a,2021-10-23T15:08:19.88784Z
UC8X-wG-pQv_XMbu1MfmHntA,@boxxasmr9284,Boxx ASMR ,,US,7289271,22000,2494,False,2021-10-17T10:35:14.094944Z
UCFeYpZf3F6p36TlwuWWyXdA,@asmrlabo1265,ASMR LABO,"ASMRの制作で使われるハンディレコーダーやバイノーラルマイクなど紹介しています。

ASMRの機材やマイクについてより詳しく知りたい方は、こちらのブログも参考にしてください。

https://asmrlabo.com/",JP,11697,41,6,n/a,2017-02-27T06:55:19Z
UC6R_EUjEh6bQS6lrOtO3wHQ,@anonasmr1451,Anon ASMR,,n/a,431,1,2,n/a,2020-04-01T07:17:36.632986Z
UCev7GeTk0XPnltuNGIfjlJA,@saudiasmr3421,Saudi ASMR,"Travel and drive in the amazing country of Saudi Arabia. enjoy the trip. 
 المملكة العربية السعودية",n/a,11311,42,25,n/a,2022-01-09T04:49:47.430421Z
UCEV1SesGfhWHXIwtvQt6L3Q,@decaffeinatedcaitasmr7029,Decaffeinated Cait ASMR,,n/a,1952,51,2,n/a,2020-03-01T19:54:27.091205Z
UCH4E1ZRihN7WK__5CK6QYIg,@asmrwet2262,ASMR wet,,n/a,6588,17,1,n/a,2021-08-22T18:27:20.813725Z
UCCUNN4evqvNXe8nM2TlrTCg,@mylenerelaxationasmr930,Mylène Relaxation ASMR,,FR,397,14,7,n/a,2021-02-06T13:19:01.379066Z
UC-x15a-LNB_TUV0U6QhBnxA,@biaasmr2112,BIA ASMR,"Welcome to my channel 🤍✨ 

ASMR (Autonomous Sensory Meridian Response) is described as an intensely pleasant tingling sensation originating in the scalp and neck, and spreading down the body.

This can help people with sleeping troubles, as well as mental health issues such as anxiety and PTSD. It soothes and calms, helping relieve stress and leave your mind and body feeling relaxed. ",n/a,54,3,2,n/a,2022-03-31T13:35:57.37966Z
UC7H4gJhue4YDCoZ_X6_KpHw,@indiefoxxasmr270,Indiefoxx ASMR,"Welcome to my ASMR channel! I will be uploading highlights from my stream. Hope you enjoy them 💗

Socials:
Instagram: https://www.instagram.com/indiefoxx.tv/
My Music: https://soundcloud.com/jenelledagres
Twitter: https://twitter.com/indiefoxxlive
Facebook: https://www.facebook.com/jenelledagres
Periscope: @jenelledagres
Twitch: https://www.twitch.tv/indiefoxx
Discord: https://discord.gg/74WhNtX
OnlyFans: https://onlyfans.com/indiefoxx
",n/a,0,1640,0,n/a,2021-06-16T06:45:49.979001Z
UC4zXkfAiKBP0EANXNgdfQCg,@asmrustad8141,ASMR USTAD ,"ASMR USTAD 
Who are we: ""The official YouTube channel of all things satisfying & tasty!!""
Our Moto:  ""Making You hungry!!! That's all we do here..""

",n/a,971,10,26,n/a,2021-10-22T20:40:07.577934Z
UCgvGLGZ47MAmqtFysxcQSuw,@antonellaasmr338,Antonella Asmr,,n/a,6,0,2,n/a,2022-08-28T01:06:01.58629Z
UCzf2lLjK_a6VwaUfopgmOgQ,@asmrsatisfyingvid7282,ASMR Satisfying VID,"Welcome to my channel ASMR Satisfying VID
Here you can watch satisfying and relaxing videos.

 Such as  ASMR Slicing, cutting games (is a fun and relaxing 3D ASMR simulators, where you can slice anything) and oddly satisfying video compilations, with No commentary.
If you want to calm down, relax and get mental satisfaction, then such videos will help you with it.)

!!!Subscribe to see more new videos!!!





",n/a,2899,2,25,n/a,2022-07-17T12:54:44.484029Z
UCaqse7iNcS7TifZd3ZvvXTg,@user-vv3mn3rn7z,ASMR環境音,"”ASMR環境音” では、音楽を聴くことで脳に波動を与えマインドを幸せやポジティブや良い方向に変化させ、睡眠、癒やし、潜在意識、疲労回復、ストレス解消、リラックス、瞑想、ヨガ、気の浄化、自律神経を整えるためなどの手助けとなる音楽や日々の疲れた心や体を癒してくれるヒーリング音楽をGodspeed Sleep-Relaxing-Healing musicがオリジナルで制作しています。
動画投稿は21時にしています。

睡眠用,リラックス,ヒーリング,瞑想,リラクゼーション, 癒し, などを中心に体に優しい音楽を作っています。
あなたのリラックス時間に是非お使いください。
あなたの生活が”ASMR環境音”の音楽を聴いて、良い方向に改善されあなたの心の言葉（心の中の会話）や発する言葉（日常の言葉）や身体の言葉（姿勢やしぐさや癖）がポジティブになりあなたの人生がより良いものになりますように願っています。   
”ASMR環境音”の音源は、各ストアで配信されています。

※このチャンネルの動画は全て、収益化していません。動画についた広告から得られる利益は、動画内で使わせていただいたアーティストに入っています。

✔︎チャンネル登録 & 高評価 & コメント

#雨の音
#ASMR
#雨音
#小雨",n/a,550127,1280,34,n/a,2013-09-03T05:52:01Z
UCX1IrI_352kKg9oPJqbFQjQ,@asmrmassage6538,ASMR massage,"こんにちは！ASMR　massageチャンネルにようこそ(^O^)
癒しの動画を提供していきます。

普段からのお疲れが少しでもいやされる動画を発信していきますのでよろしくお願いします。
是非チャンネル登録もよろしくお願いします。",n/a,20947,83,12,n/a,2020-07-22T04:33:25.452378Z
UCN87OcXOpjOuXxEGfSl40-w,@asmrcompilation9954,ASMR Compilation,"Canal de ASMR que recopila vídeos de Celebridades/YouTubers/Influencers de forma específica para gustos específicos de tal forma que llegue al estímulo esperado. El ASMR es Arte, que hayan personas que distorsionen su significado no es culpa de los verdaderos ASMR Artist.",NO,377051,2380,4,False,2020-11-17T19:47:22.6402Z
UClu7JSe5ruW4BSiz6FfGTwg,@malinaasmr8489,Malina ASMR,,n/a,429,6,2,n/a,2016-02-10T12:30:20Z
UCTw_wbOf5OlGp9REtltpLuw,@nickasmr2768,Nick ASMR,,n/a,276,7,1,n/a,2019-03-16T16:35:14Z
UCog1wjayV3xk8RJA2_tlfLQ,@remmyasmr9703,Remmy ASMR,,n/a,37,0,2,n/a,2017-06-08T15:32:30Z
UCm_4NguLjpF80cCXfsOE29g,@nathanasmr5956,Nathan ASMR,"This is my gaming channel where I upload videos from warthunder, squads, rainbow six and more so enjoy.",n/a,47,6,1,n/a,2020-07-03T19:39:55.205996Z
UCOQTZvXRG3iLCLExtW4Ffkg,@ba3asmr911,ba3 asmr,New to youtube tryna grow my friends ASMR channel https://youtube.com/channel/UC10F4Vb2gwDm5u9Weru8nDA,n/a,0,60,0,n/a,2021-05-14T13:49:00.822Z
UCeAdKX2i9dZFESPTvPO8qiw,@niconicoasmr1980,NicoNico ASMR,,n/a,12479,55,10,n/a,2014-07-31T23:10:45Z
UC16LAFma23D1X6zxc06EFtw,@asmrlinda,ASMR Linda,"Ich hoffe ich kann dich zum Entspannen bringen, auch wenn ich oft zu viel rede. :)
Instagram:
@linn_daa

Hier könnt ihr mir gerne etwas kleines Spenden, nur wenn euch meine Videos gefallen! Ich freue mich über alles ❥
https://paypal.me/Lindameep?locale.x=de_DE 

Viel Spaß bei meinen Videos!♡",DE,2203634,14000,98,n/a,2021-01-30T14:52:46.041933Z
UCV6c9GwIp8kx7tgiF97dVSA,@asmrmitkim,ASMR mit Kim,"Hier findest du viele ASMR Videos zur Beruhigung oder zum entspannten Schlaf. Es kann ein angenehmes Kribbeln ausgelöst werden. Trigger können Tapping, Mouth sounds, Flüstern, leises Sprechen und viele andere Geräusche sein. Du kannst ASMR Videos auch für eine bessere Konzentration beim Lernen oder Arbeiten nutzen.

Wenn dir gefällt, was du hörst, abonniere meinen Kanal und begleite mich auf einer Reise voller angenehmer, beruhigender Klänge in die entspannende Welt von ASMR.

ASMR oder Autonomous Sensory Meridian Response, manchmal auch autosensorische Meridianreaktion, ist ein kribbelndes Gefühl, das typischerweise auf der Kopfhaut beginnt und sich den Nacken und die obere Wirbelsäule hinunter bewegt.

Schlaf gut
Kim",DE,4512648,28400,118,False,2020-12-19T18:52:43.038074Z
UCSd0j_DgHrtRE7A_upvdbWA,@asmrmissmi,ASMR Miss Mi,"hi lovely ♡ make yourself comfortable, simply relax & enjoy ♡ I'm a girl from Germany and I want to help you with stress & sleep, increase relaxation & spread happiness. Join the lovely MissMiFam - I appreciate every single one of you ♡ #virtualhug


",DE,443810214,1170000,897,False,2019-10-10T20:30:06.080229Z
UCcC_dFnC4-OsMj62KQK5TNQ,@junebearasmr4921,junebear asmr,"Impressum:
junebear asmr
c/o AutorenServices.de 
Birkenallee 24
36037 Fulda


",DE,42068,17500,4,False,2018-12-26T22:57:18Z
UCltuP4tWHAYkmaHIB8POr-w,@asmrfrida,ASMR Frida,"Hi 🌿 I am just a normal girl loving ASMR and giving you the tingles you need.

Insta: ASMR_Frida
",n/a,1182043,10900,130,n/a,2021-04-12T01:15:14.32429Z
UCwE9TkHK4a9OY8q2_VZCgHQ,@asmrjustin,ASMR Justin,"I hope YOU like my ASMR Videos! Sleep well!


Herzlich Willkommen auf meinem ASMR Kanal! Es erwarten dich VIELE ASMR Videos, Challenges im ASMR Style, Gaming ASMR und mehr!


Geschäftliche Anfragen:
asmrjustin05@gmail.com


ASMR Justin
c/o R. Bumba
Sudetenstr. 8
86754 Munningen",DE,13196774,121000,296,False,2019-05-26T19:47:00Z
UCxy1sHOXmiYDKaHlzJ7wPAw,@lidiasmr,Lidi ASMR,"Hallo meine lieben Schlafmützen 🌛 
Ich bin die Lidi und mache ASMR um dich ein wenig aus dem Alltagsstress zu holen! Die ASMR Videos werden auf Deutsch geflüstert und können beim Entspannen, Einschlafen, Lernen und Panikattacken helfen. Vielleicht heilt es auch deine Tingle Immunität und du spürst ein intensives und angenehmes Kribbeln am Körper. 
Auf meinem Kanal findet man sehr viele Personal Attention Videos und Roleplays mit layered Sounds damit das Erlebnis noch viel intensiver wird. Ihr findet aber auch satisfying Trigger Videos mit ein wenig Gequatsche, welches entweder geflüstert soft spoken ist. 

Mit einer kleinen Spende können wir mein Equipment aufstocken 💖
Paypal: lidiasmr@gmx.de

E-Mail: asmrlidi@gmail.com
TikTok: lidiasmr
Insta: asmrlidi

Lidi ASMR
Vertreten durch 
Laura Traunsberger
21 Rue de la Faisanderie 75116 Paris
Frankreich",n/a,9777784,41500,297,n/a,2021-01-14T19:37:37.033492Z
UCkEOgQ4sIcPr-kYBW_FZ4Fg,@asmramyde9689,ASMR Amy DE,"Du suchst nach deutschem ASMR? Dann bist du hier genau richtig. Deutsches Flüstern, Einschlafhilfe, schlaf Hypnose, Märchen Geschichten vorlesen, German Whispering uvm.
Auf diesem Kanal bekommst du von mir, ASMR Amy, nur deutsche ASMR zu sehen und zu hören ;)
Eine Abwechslung zum Alltag. Lass dich von mir in eine neue Welt entführen und genieße deine Me-Time mit
verschiedenen ASMR Triggern um besonders sensitiven Tingles.
Viel Spaß.
Deine Amy",DE,1702971,15000,59,False,2019-09-16T11:03:36Z
UCDl5GHZd1lqvCk_lVku8wqA,@lauschwanne,Lauschwanne ASMR,"Hallo Leute, hier ist wieder eure Malwanne! 

Das hier ist mein ASMR Kanal, den ich Lauschwanne getauft habe. Abonniert ihn gerne, wenn ihr meine neuen Videos nicht verpassen wollt! Ich freue mich auf diese Reise mit euch! :)

",DE,2125169,44000,45,False,2018-12-08T20:57:16Z
UC7KNCULWszdFnPJd0YQYhLQ,@asmrnani551,ASMR NANI,"Helloooo, mein Name ist Nani (Du kannst mich auch gerne die Queen of ""ring fluttering"" und energy nennen) und auf meinem Kanal lade ich ASMR Videos zum entspannen und relaxen hoch! Stay positive:)",n/a,917738,9100,49,n/a,2021-04-13T21:02:21.29411Z
UCMQkga0QYOM68wF47y4Mp_A,@sophasmr,Soph ASMR,Hier geht's weiter: youtube.com/asmrsoph & youtube.com/stardustasmr : ) ,PT,14421513,72900,291,False,2018-01-13T01:12:35Z
UCs12BpJWFNV0fa3v-bz82NA,@itzjulasmr,ItzJul ASMR,"Hi :) Hier gibt's mehr von mir, aber flüsternd - Willkommen auf meinem ASMR-Kanal. Schau dich um und entspanne! 🥰
Kommentiere gerne wenn du dir ein bestimmtes Video wünschst! :)

👉🏼 Abonniert hier & auch unbedingt auf meinem Hauptkanal ""ItzJul""
Insta: @itzjul 🧡



Impressum:
Jul
weCreate Germany GmbH
Sternstraße 117
20357 Hamburg

Kooperationsanfragen: jul@wecreate.media
Mehr von mir gibt's hier: https://linktr.ee/MyLifeAsJul
",DE,5254139,31200,117,n/a,2021-10-01T18:54:10.094739Z
UCjUWhsixWrduI6XAe_0uqsg,@doriasmr,Dori ASMR,"Hey, ich bin Dori und mache ASMR Videos für deine Entspannung :)

Impressum:
Dori ASMR
c/o AutorenServices.de
Birkenallee 24
36037 Fulda


",DE,69976013,164000,582,False,2012-05-01T15:08:56Z
UCbmFCXztEjSNKUHlDh9fsFQ,@dreamplayasmr,Dream Play ASMR,"🦄 Relax your inner child - ASMR for Dreamers. I want to help you to relax and get the dreams you wish to have.
I like cute and colorful things, because I think they make the world a little more happier. Welcome to my little universe. 🌈 I want my channel to become a meeting point for all insomniac nice people out there. Enjoy and relax 😊

🦄 Entspanne Dein inneres Kind - ASMR für Träumer. Ich möchte Euch helfen zu entspannen, damit ihr die Träume bekommt, die Ihr gerne hättet. Ich mag niedliche und bunte Dinge, denn ich denke, dass sie die Welt ein klein wenig glücklicher machen können. Willkommen in meinem kleinen Universum. 🌈 Ich möchte, dass mein Kanal ein Treffpunkt für alle schlaflosen lieben Menschen da draußen wird. Viel Spaß und gute Entspannung 😊",DE,18671177,93100,370,False,2017-03-26T23:12:37Z
UCuVYb5r_T1BFRCNPYSDSXuw,@stardustasmr,Stardust ASMR,"Welcome to my ASMR channel ଘ(੭ˊᵕˋ)੭* ੈ✩‧₊˚ 

With my ASMR channel I have created my own, small spiritual world in which it is all about relaxation and life and its questions. The videos should help you relax, fight insomnia, sleep problems, fears or other ailments. This is our safe place where you can relax. The videos are mostly in English but I also upload German ones from time to time. :) 

⋆⋅☆⋅⋆ New videos on Thursday and Sunday at 10 pm ⋆⋅☆⋅⋆

When it's dark, look for Star(s)dust 🌟


Stardust ASMR
c/o autorenglück.de
Franz-Mehring-Str. 15
01237 Dresden
E-Mail: contact@sophstardust.com
",DE,11626335,97300,179,False,2020-06-17T19:22:00.752045Z
UC-DXUwu7yVmpJdZUR6GXKng,@asmrrubyy,ASMR Ruby,"Hallo liebe ASMR Freunde! 

Ich bin ASMR Ruby, manche kennen mich vielleicht noch unter ASMR Kimbo. 

Ich möchte euch mit meinen Videos eine Einschlafhilfe und Entspannung bescheren.. 
& nun wünsche ich euch ganz viel Entspannung bei meinen Videos.


Impressum nach §5 TMG:
ASMR Ruby
c/o
UNYQUE GmbH
Wilhelm-Grasmehr-Str. 6-8
52078 Aachen
Tel.: +49 (0) 2405 6459950
Email: netzwerk@unyque.net

Vertreten durch: Nico Poschmann u. Stephan Reinsch
Registergericht: Amtsgericht Aachen
Registernummer: HRB 21896
USt-IdNr. DE320790001",DE,4314962,30100,81,False,2018-10-03T22:01:41Z
UCc2NPQOTJJm0uuA9QhrNbHA,@whisperingjaneasmr,WhisperingJane ASMR,"Schön, dass du hier bist ♡

Auf diesem ASMR-Youtube-Kanal (ASMR= Autonome Sensorische Meridian Antwort/ Response) findest du alles rund um das Thema Entspannung, Einschlafen, Wohlfühlen, Wellness -  gepaart mit wertvollen Tipps für mehr Gesundheit (seelisch und körperlich) und Geschichten aus dem Leben. Ich verwende verschiedene Objekte (Trigger) in gemütlicher Atmosphäre, die auditiv und visuell deine Entspannung verstärken können. 

Für Anfragen zu personalisierten Videos (customised videos) kontaktiere mich gerne unter Jane.1011@gmx.de oder Instagram: @whisperingjane_asmr. 

Ich freue mich auf dich! ♡

Für geschäftliche Anfragen oder Paketzusendungen (von meinen Wunschlisten), auch bitte unter Jane.1011@gmx.de melden.

Kooperationsanfragen gerne zu den Bereichen Beauty (Naturkosmetik), Mode (am besten nachhaltig, fairtrade, bio), Veganes, Sport, Gesundheit, Wellness, Esoterik/ Spiritualität, Schmuck, technisches Equipment. 



",DE,8761154,31600,562,False,2016-04-19T12:50:31Z
UCFpG2MpFElTXhrK6iRtVclg,@gentlevoiceasmr,Gentle Voice ASMR,"Hallo Ihr Lieben 💖!

Ganz herzlich willkommen in meiner Welt der Entspannung - ASMR!
Hier kannst du DU sein - Dich zurücklehnen, und einfach den entspannenden Geräuschen und meiner,
hoffentlich beruhigenden, Stimme lauschen. 👂
Sollte Dir dabei ein wohliges Kribbeln über die Kopfhaut, den Nacken und/oder die Schultern fahren, freue Dich, 
denn das ist etwas wunderschönes! Das ist ASMR! 
Wenn DU wissen möchtest, was ASMR genau ist, lese doch mal hier nach! https://de.wikipedia.org/wiki/Autonomous_Sensory_Meridian_Response

Ganz liebe Grüße,
Eure Bianka

#asmr #asmrvideo #asmrsounds 
",DE,6443859,24800,475,False,2017-05-01T03:27:09Z
UCLCJlCLapQTlQoZeBo5ECtQ,@asmrpaula6032,ASMR Paula,Hier findest du ASMR Videos die dich hoffentlich entspannen lassen und zum einschlafen bringen 🤍 Viel Spaß auf meinem Kanal 🥰,DE,2284754,14200,106,False,2022-01-23T02:11:11.482025Z
UC2XCQd8r-GMhcQQ1Z-ct-uw,@lamblikeasmr,LambLike ASMR,"Welcome to my ASMR channel. I hope my whisper videos can help you fall asleep 💕

I have NO social media. If you find one of me, it's a fake.

My business email:
lamblikehere@gmail.com
Please don't email unless it’s business related*

Support me on Ko-fi 💕 https://ko-fi.com/lamblikeasmr
- There you can send me a one time donation or join my monthly members and get an exclusive video:)

",US,1271544,15900,46,False,2021-01-08T17:43:28.277789Z
UCifSSRauawOY-x6-_dfDfGA,@asmrlisa,ASMR Lisa,"Herzlich willkommen auf meinem Kanal. ☺️

Ich wünsche dir viel Entspannung.

Viel Spaß 🥰

📧: asmr.lisa1@gmail.com",AT,1978087,14800,199,n/a,2018-10-09T05:16:26Z
UCGzmjsYAdS5hRFAHli74X-A,@twinkleasmr,Twinkle ASMR,,DE,811443,7760,77,False,2018-08-30T13:17:26Z
UCZqft9xXTq8_fk20PbDUhsg,@annawhispersasmr,annawhispers ASMR,"Hello und Herzlich Willkommen ✌🏻

Wenn dir ASMR nichts sagt und du es komisch findest, dann solltest du definitiv deinen Horizont erweitern und dich damit beschäftigen - ich verspreche dir, es wird sich lohnen!

Bis dahin, frohes Entspannen!

Welcome to my little ASMR World! I wish you a lot of relaxation and enjoyment. 

IMPRESSUM:
Annawhispers_asmr
c/o AutorenServices.de
Birkenallee 24
36039 Fulda",AT,64664110,154000,632,False,2016-12-01T21:40:19Z
UCBmEi75U56KU6ZphFbXiF3g,@edafoxxasmr,edafoxx ASMR,"Welcome ❤️ this ASMR channel is a passion project of mine, I create videos about trigger words, inaudible whispering, mic scratching and all the other triggers that help you sleep, relax and tingle. I hope you enjoy this content as much as I do :)  Love, edafoxx",DE,156237214,723000,711,False,2019-01-02T19:03:50Z
UCq__vJUEuYqY2zKFqGCUapQ,@elena_asmr,Elena ASMR,"Hey Freunde!
Willkommen auf meinem ASMR Kanal!",DE,3348056,19300,442,False,2019-01-26T14:59:34Z
UC3TPgdqGB7byHw1yJx97R4Q,@asmreleanor,ASMR Eleanor,"Hallo meine müden Mäuschen 🐭♥️,
ich möchte euch mit meinen ASMR-Videos beim Einschlafen & Entspannen helfen oder einfach einen schönen Zeitvertreib bieten.
***
ASMR bezeichnet das Gefühl eines Kribbelns im Körper (englisch „tingle“) ausgelöst durch akustische, visuelle und taktile Sinnesreize (sogenannte „trigger“).
Dieses Gefühl wird als sehr angenehm und beruhigend empfunden.
***
ASMR hilft nicht nur bei Stress oder Schlafstörungen, sondern unter anderem nachweislich auch bei Depressionen, Angstzuständen & sogar bei Konzentrations- und Aufmerksamkeitsproblemen durch ADHS.
***
Bitte denkt daran, dass diese Videos keinesfalls eine professionelle Therapie ersetzen.
Ich bin keine ausgebildete Medizinerin, alle Videos dienen lediglich der Entspannung!
***
Eure Eleanor ♥
***

Impressum:
ASMR Eleanor
c/o AutorenServices.de
Birkenallee 24
36037 Fulda
*** WICHTIG:*** Bitte keine Post/ Briefe/ Pakete an diese Adresse schicken! Sie werden mich persönlich nie erreichen!!***
",DE,382267,3290,176,False,2018-08-20T08:41:42Z
UCauQQYxT6AGVrATDuZktDpw,@germanfreakasmr,German Freak ASMR - 독일 먹방,"Hello my friend, my name is German Freak ASMR. I do ASMR eating (음식이 포함 된 ASMR 동영상) and mukbang (먹방) videos with the best ASMR sounds for relaxation and sleeping. My ASMR videos are mainly about delicious German food (독일 음식) and international food as well! I do my ASMR eating videos in German and English with lots of subtitles. Besides ASMR videos I am doing mukbang videos.

What is German Freak ASMR about?

I think everybody has a dream. My dream is to establish a beautiful community which is all about amazing food and good vibes. German Freak ASMR is not only about ASMR sounds and food. I want to establish a special and meaningful community which stands for serveral values: to appreciate good food, to share good food and to be thankful for good food.

If you like the idea behind my project and want to support me, subscribe now to my channel.

More information ✅ https://german-freak-asmr.com/
",DE,12764012,56500,519,False,2017-04-20T19:06:23Z
UC3oq5LFb7b8S2e03Z_pBKQA,@niniiiasmr1406,ASMR Niniii,"😴 Deine kleine Auszeit 😴

🙋‍♀️Hi ich bin die Nina - und ich möchte hier für Dich einen Ort kreieren der Dir hilft, dich einfach mal fallen zu lassen und du diese kleine Auszeit auch zum einschlafen nutzen kannst oder wenn der Alltag anstrengend ist mal zwischendurch entspannen darfst. 😴✌️

❤️ Ich bin Friseurmeisterin, Frau von einem tollen Mann und Mama von zwei wundervollen Kindern. Ich habe ADHS und entspanne selbst gerne bei ASMR Sounds.

✨ASMR ist bei mir im Alltag allgegenwärtig. Ich nutze diese Entspannung zwischendurch genauso zum einschlafen.
Ich höre überall tolle Sounds und möchte sie euch unbedingt alle vorstellen.✨",DE,151090,3420,32,False,2012-11-18T16:58:21Z
UCzqiuTRI-u5r2grxs4t6Pog,@traumasmr,Traum Asmr,✨⭐️Asmr ⭐️✨ Zum Schlafen & Entspannen 🥰,n/a,536858,4980,324,n/a,2022-01-26T19:47:29.468968Z
UCtLWaaw6RT0WG95ge4ygfMg,@asmrblossom2953,ASMR blossom,"HI loves! This channel will be all about you and your relaxation! I make videos to help you fall asleep and suppress anxiety and depression!

I have been watching ASMR videos for about 5 years now and at the end of 2015 I finally decided to make my own. I don't have specific dates to upload my videos (since this is just a hobby), but I will try to create new content as often as I can. Thank you all for your sweet and motivating comments! 

See ya! :)

ASMRblossom",DE,28979499,160000,200,n/a,2015-12-07T20:28:12Z
UCmQVEJRs-g9-nst_Sw-s9dA,@tizuasmr,Tizu ASMR,"Just a girl who likes to tell stories. ✨

💖 Patreon →https://www.patreon.com/Tizu
✨ Instagram → https://www.instagram.com/tizu.cos/
🎭 Tik Tok → https://www.tiktok.com/@tizu.cos
🎁 Throne Wishlist → https://throne.me/tizu/wishlist
💙 Twitter → https://twitter.com/TizuCos

What is ASMR?

Autonomous sensory meridian response (ASMR) is a term used for an experience characterised by a tingling sensation on the skin that typically begins on the scalp and moves down the back of the neck and upper spine. ASMR Videos can also be used for relaxation or entertainment purposes.",n/a,5597978,38900,110,False,2017-06-08T17:01:38Z
UCQ4euxcjEBnbuXckwZmeOsA,@nickjamesonasmr,Nick Jameson ASMR,"Auf diesem Kanal darfst du dich frei und lebendig fühlen.
Safeapace für alle 🥰

Werde Teil der Fenchelgang! 🔥🙏

Impressum nach §5 TMG:
Nick Jameson ASMR
c/o
UNYQUE GmbH
Wilhelm-Grasmehr-Str. 6-8
52078 Aachen
Tel.: +49 (0) 2405 6459950
Email: netzwerk@unyque.net

Vertreten durch: Nico Poschmann u. Stephan Reinsch
Registergericht: Amtsgericht Aachen
Registernummer: HRB 21896
USt-IdNr. DE320790001
",DE,4500458,40600,307,False,2018-01-14T16:44:19Z
